,segment,label,segment_path,original_path,segment_duration_s,segment_rel_start_ms,fold
20632,d0cd3547-d5f5-4b6c-8a03-a954bcc792f8.wav,5,/home/katie/buowset1.1/d0cd3547-d5f5-4b6c-8a03-a954bcc792f8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,17370000.0,2
20633,a4f39ae4-7874-4a2b-ba8a-87067c6eb241.wav,5,/home/katie/buowset1.1/a4f39ae4-7874-4a2b-ba8a-87067c6eb241.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,16271000.0,2
20634,d89b3947-2da6-4936-9a80-b1f0aaf6ca48.wav,5,/home/katie/buowset1.1/d89b3947-2da6-4936-9a80-b1f0aaf6ca48.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,29107000.0,2
20635,b137c9d5-e826-4f8e-b8a1-0f2e03a734af.wav,5,/home/katie/buowset1.1/b137c9d5-e826-4f8e-b8a1-0f2e03a734af.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,3336000.0,2
20636,75052c81-631e-4619-b91b-c4e49c86ba6d.wav,5,/home/katie/buowset1.1/75052c81-631e-4619-b91b-c4e49c86ba6d.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,27940000.0,2
20637,beb2bd11-492b-454f-a23b-e16f8cb2bfc0.wav,5,/home/katie/buowset1.1/beb2bd11-492b-454f-a23b-e16f8cb2bfc0.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,17415000.0,2
20638,4ec973e7-34fc-4e13-b530-596b938f4a3e.wav,5,/home/katie/buowset1.1/4ec973e7-34fc-4e13-b530-596b938f4a3e.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,31783000.0,2
20639,d9b95e60-f402-4ebc-baa4-3da21b5958c9.wav,5,/home/katie/buowset1.1/d9b95e60-f402-4ebc-baa4-3da21b5958c9.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,2304000.0,2
20640,0aa8ac40-d8ba-44c0-8281-6c2c0d9f71db.wav,5,/home/katie/buowset1.1/0aa8ac40-d8ba-44c0-8281-6c2c0d9f71db.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,24649000.0,2
20641,093db024-f85a-44f1-91e8-e71662ac23c8.wav,5,/home/katie/buowset1.1/093db024-f85a-44f1-91e8-e71662ac23c8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,3189000.0,2
20642,366d3066-b378-4fbb-8e02-c1ab629380d8.wav,5,/home/katie/buowset1.1/366d3066-b378-4fbb-8e02-c1ab629380d8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,32202000.0,2
20643,74b9a649-da2a-49fb-8acc-2305b01daaa9.wav,5,/home/katie/buowset1.1/74b9a649-da2a-49fb-8acc-2305b01daaa9.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,7934000.0,2
20644,fae89151-4766-4cb8-99cc-2a8d1376a359.wav,5,/home/katie/buowset1.1/fae89151-4766-4cb8-99cc-2a8d1376a359.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,30432000.0,2
20645,b0137582-19a0-4d6d-8aac-96c82cd1aa6f.wav,5,/home/katie/buowset1.1/b0137582-19a0-4d6d-8aac-96c82cd1aa6f.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,14970000.0,2
20646,2a587227-9f5f-4800-a507-0a02f00ab28a.wav,5,/home/katie/buowset1.1/2a587227-9f5f-4800-a507-0a02f00ab28a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,4645000.0,2
20647,4ffbe446-9e8c-4146-8f12-6ca0971ea4e6.wav,5,/home/katie/buowset1.1/4ffbe446-9e8c-4146-8f12-6ca0971ea4e6.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,15037000.0,2
20648,5a856968-9d3b-431e-bd63-e43b941b3b34.wav,5,/home/katie/buowset1.1/5a856968-9d3b-431e-bd63-e43b941b3b34.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,1971000.0,2
20649,ed9a55cd-06af-4355-9169-d8c2b9850f7e.wav,5,/home/katie/buowset1.1/ed9a55cd-06af-4355-9169-d8c2b9850f7e.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,5882000.0,2
20650,6aa2217b-0c62-4f35-b5ba-ec6b96083a87.wav,5,/home/katie/buowset1.1/6aa2217b-0c62-4f35-b5ba-ec6b96083a87.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,6817000.0,2
20651,7decd34a-43fd-4d80-aa06-b3594861dc77.wav,5,/home/katie/buowset1.1/7decd34a-43fd-4d80-aa06-b3594861dc77.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,21068000.0,2
20652,381d3602-0f75-43ce-9660-5fd45ee25bab.wav,5,/home/katie/buowset1.1/381d3602-0f75-43ce-9660-5fd45ee25bab.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,12995000.0,2
20653,3e9dd438-82eb-4eee-9942-a4ad21c20bf1.wav,5,/home/katie/buowset1.1/3e9dd438-82eb-4eee-9942-a4ad21c20bf1.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,5259000.0,2
20654,d6349622-6f16-424a-a074-f26790a4074c.wav,5,/home/katie/buowset1.1/d6349622-6f16-424a-a074-f26790a4074c.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,7363000.0,2
20655,5e580dea-bc0a-441d-8765-07e1bb446ff5.wav,5,/home/katie/buowset1.1/5e580dea-bc0a-441d-8765-07e1bb446ff5.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,32832000.0,2
20656,9b9b0581-44ab-4947-b8bb-3ed8f7ce3f4a.wav,5,/home/katie/buowset1.1/9b9b0581-44ab-4947-b8bb-3ed8f7ce3f4a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,26798000.0,2
20657,58208889-3c82-4dd2-bd27-97dda86bc15d.wav,5,/home/katie/buowset1.1/58208889-3c82-4dd2-bd27-97dda86bc15d.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,11199000.0,2
20658,54f69432-c166-4769-a074-86db154b3700.wav,5,/home/katie/buowset1.1/54f69432-c166-4769-a074-86db154b3700.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,5742000.0,2
20659,b63e4077-c597-42f2-bc61-3b0e7fe80dc7.wav,5,/home/katie/buowset1.1/b63e4077-c597-42f2-bc61-3b0e7fe80dc7.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,9226000.0,2
20660,5d0e9f53-db1e-40c5-ab3c-21e42bd49192.wav,5,/home/katie/buowset1.1/5d0e9f53-db1e-40c5-ab3c-21e42bd49192.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,11139000.0,2
20661,9d722cae-adc3-4420-ad18-2ee65d42423a.wav,5,/home/katie/buowset1.1/9d722cae-adc3-4420-ad18-2ee65d42423a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,26381000.0,2
20662,492b3725-4fd5-4a6d-ba8e-228cd7861201.wav,5,/home/katie/buowset1.1/492b3725-4fd5-4a6d-ba8e-228cd7861201.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,12680000.0,2
20663,244ce745-71ea-491d-98b8-de41142fd633.wav,5,/home/katie/buowset1.1/244ce745-71ea-491d-98b8-de41142fd633.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,28208000.0,2
20664,812b761c-7a76-4bab-8d37-634a07c679b6.wav,5,/home/katie/buowset1.1/812b761c-7a76-4bab-8d37-634a07c679b6.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,14644000.0,2
20665,bc2da022-3913-4be9-9b6b-508caa80da16.wav,5,/home/katie/buowset1.1/bc2da022-3913-4be9-9b6b-508caa80da16.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,13584000.0,2
20666,4c0680fa-522d-4c43-a0f6-dc73b2078d16.wav,5,/home/katie/buowset1.1/4c0680fa-522d-4c43-a0f6-dc73b2078d16.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,23310000.0,2
20667,c27b0f25-a1f9-4a88-9cd4-3d220ca348a7.wav,5,/home/katie/buowset1.1/c27b0f25-a1f9-4a88-9cd4-3d220ca348a7.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,16435000.0,2
20668,4b20f85d-274b-4cf9-bab9-3af486f4bcd8.wav,5,/home/katie/buowset1.1/4b20f85d-274b-4cf9-bab9-3af486f4bcd8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,14477000.0,2
20669,e232d610-2a8c-4528-b7e9-891c49784451.wav,5,/home/katie/buowset1.1/e232d610-2a8c-4528-b7e9-891c49784451.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,17870000.0,2
20670,453226ff-e8a2-4128-9eb3-113f4ad9c334.wav,5,/home/katie/buowset1.1/453226ff-e8a2-4128-9eb3-113f4ad9c334.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_091826.wav,3.0,22923000.0,2
20671,9a85ed69-93ef-4d16-a15a-7a3eefe23733.wav,3,/home/katie/buowset1.1/9a85ed69-93ef-4d16-a15a-7a3eefe23733.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,0.553,7785777.0,3
20672,d0fedc61-f2ed-4240-85cb-1b3b4a5c6f27.wav,3,/home/katie/buowset1.1/d0fedc61-f2ed-4240-85cb-1b3b4a5c6f27.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,0.664,7015634.0,3
20673,37ceee07-c159-4c66-9941-6e53a2fc4d58.wav,3,/home/katie/buowset1.1/37ceee07-c159-4c66-9941-6e53a2fc4d58.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,0.568,6299897.0,3
20674,a37adea4-6213-4ebf-853f-0e2d1401a7aa.wav,3,/home/katie/buowset1.1/a37adea4-6213-4ebf-853f-0e2d1401a7aa.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,0.494,6926602.0,3
20675,d64aa12b-a849-4327-9eaa-ce29179b81c7.wav,3,/home/katie/buowset1.1/d64aa12b-a849-4327-9eaa-ce29179b81c7.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,0.329,3901362.0,3
20676,bc73e678-9c88-423d-b31a-a5a2cab0936a.wav,3,/home/katie/buowset1.1/bc73e678-9c88-423d-b31a-a5a2cab0936a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,0.707,8672646.0,3
20677,2f44a88c-1c9b-4810-96ca-cefb1b0aace3.wav,3,/home/katie/buowset1.1/2f44a88c-1c9b-4810-96ca-cefb1b0aace3.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,0.452,8095049.0,3
20678,45295a9b-c3dc-4f54-b2cc-ba3a1e6b0c63.wav,3,/home/katie/buowset1.1/45295a9b-c3dc-4f54-b2cc-ba3a1e6b0c63.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,0.382,7251902.0,3
20679,4b2bc1cc-d384-4ea3-9070-8ab6d70b63c3.wav,5,/home/katie/buowset1.1/4b2bc1cc-d384-4ea3-9070-8ab6d70b63c3.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,3.0,551000.0,3
20680,62724be4-e1ee-40e5-baeb-f0d1ae439b8a.wav,5,/home/katie/buowset1.1/62724be4-e1ee-40e5-baeb-f0d1ae439b8a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,3.0,6797000.0,3
20681,10c04d23-6e20-4de2-9e43-ba15d1e047bc.wav,5,/home/katie/buowset1.1/10c04d23-6e20-4de2-9e43-ba15d1e047bc.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,3.0,18208000.0,3
20682,d7d61417-ec90-4a17-8a95-193792eec345.wav,5,/home/katie/buowset1.1/d7d61417-ec90-4a17-8a95-193792eec345.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,3.0,5924000.0,3
20683,2ba06020-a1ac-4855-bb01-1678c012dd37.wav,5,/home/katie/buowset1.1/2ba06020-a1ac-4855-bb01-1678c012dd37.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,3.0,17760000.0,3
20684,ad700a70-f11e-4858-ab18-0e40f75257b9.wav,5,/home/katie/buowset1.1/ad700a70-f11e-4858-ab18-0e40f75257b9.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,3.0,19065000.0,3
20685,ad7a5746-a480-41ae-a52d-bc8fe698a180.wav,5,/home/katie/buowset1.1/ad7a5746-a480-41ae-a52d-bc8fe698a180.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,3.0,18542000.0,3
20686,a68fab06-54e1-4beb-8d6e-5b1bb1e76b09.wav,5,/home/katie/buowset1.1/a68fab06-54e1-4beb-8d6e-5b1bb1e76b09.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_183802.wav,3.0,2542000.0,3
20687,c200ae28-bd0e-45a0-8bf2-ed9fac34ecd2.wav,3,/home/katie/buowset1.1/c200ae28-bd0e-45a0-8bf2-ed9fac34ecd2.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.303,29538584.0,0
20688,b6e100e0-5fc5-4616-a2b8-77137013c770.wav,3,/home/katie/buowset1.1/b6e100e0-5fc5-4616-a2b8-77137013c770.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.558,1722764.0,0
20689,3703d002-097c-49b9-a3ea-e83411e8298e.wav,3,/home/katie/buowset1.1/3703d002-097c-49b9-a3ea-e83411e8298e.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.696,30797896.0,0
20690,64268edb-d3c2-4190-bd0d-6d1e953a745e.wav,3,/home/katie/buowset1.1/64268edb-d3c2-4190-bd0d-6d1e953a745e.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.462,31494768.0,0
20691,24bdaa12-5041-40b7-a81c-934688efd541.wav,3,/home/katie/buowset1.1/24bdaa12-5041-40b7-a81c-934688efd541.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.319,32382498.0,0
20692,79b1887b-06c2-40f6-8d2c-fba2e07f37c2.wav,3,/home/katie/buowset1.1/79b1887b-06c2-40f6-8d2c-fba2e07f37c2.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.207,31939021.0,0
20693,8df4f968-8f3b-444c-a11d-18fa49ca1886.wav,3,/home/katie/buowset1.1/8df4f968-8f3b-444c-a11d-18fa49ca1886.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.367,31044832.0,0
20694,d53d25ca-b117-4ede-b50a-638360d959d7.wav,3,/home/katie/buowset1.1/d53d25ca-b117-4ede-b50a-638360d959d7.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.457,2563722.0,0
20695,693a3575-12a9-4517-a94f-0b8e41d6ccbb.wav,3,/home/katie/buowset1.1/693a3575-12a9-4517-a94f-0b8e41d6ccbb.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.515,32692906.0,0
20696,2d34f4b9-9c1c-458e-8271-83ad6b84bccc.wav,3,/home/katie/buowset1.1/2d34f4b9-9c1c-458e-8271-83ad6b84bccc.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.398,32177254.0,0
20697,15ca6d8d-b5f7-4c9e-8dc2-176b8c495978.wav,3,/home/katie/buowset1.1/15ca6d8d-b5f7-4c9e-8dc2-176b8c495978.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.473,4434200.0,0
20698,0674ee16-ab07-4252-8a36-0fdee092ee8d.wav,3,/home/katie/buowset1.1/0674ee16-ab07-4252-8a36-0fdee092ee8d.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.377,32525887.0,0
20699,9ef4ef8b-2bdf-4268-9432-f437ae1e87f4.wav,3,/home/katie/buowset1.1/9ef4ef8b-2bdf-4268-9432-f437ae1e87f4.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.42,19541756.0,0
20700,01102ad9-7b18-4463-a85a-d524a14c7e22.wav,3,/home/katie/buowset1.1/01102ad9-7b18-4463-a85a-d524a14c7e22.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.505,4555479.0,0
20701,6235aee1-1922-4756-b308-2677b7b5a10c.wav,3,/home/katie/buowset1.1/6235aee1-1922-4756-b308-2677b7b5a10c.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.499,30896029.0,0
20702,fb492ff5-a182-4d39-a235-2990b72aa60a.wav,3,/home/katie/buowset1.1/fb492ff5-a182-4d39-a235-2990b72aa60a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.499,32431043.0,0
20703,4823d6f6-334b-4232-a4df-4641b0a125c6.wav,3,/home/katie/buowset1.1/4823d6f6-334b-4232-a4df-4641b0a125c6.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.382,32255178.0,0
20704,07b91232-553d-41c3-abb1-11497a182530.wav,3,/home/katie/buowset1.1/07b91232-553d-41c3-abb1-11497a182530.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.696,32595535.0,0
20705,9f4338ab-7067-4d2e-ba54-9abb2eafbe39.wav,3,/home/katie/buowset1.1/9f4338ab-7067-4d2e-ba54-9abb2eafbe39.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.361,32305854.0,0
20706,76558ea9-9f5a-4d47-8bb7-1820be23af3f.wav,3,/home/katie/buowset1.1/76558ea9-9f5a-4d47-8bb7-1820be23af3f.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.266,32536852.0,0
20707,75b79f0f-0cff-49fb-9be2-5b7e61fcc3e6.wav,3,/home/katie/buowset1.1/75b79f0f-0cff-49fb-9be2-5b7e61fcc3e6.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.313,25601383.0,0
20708,ebd8c5e7-ffc2-4962-b983-876ee62cd367.wav,3,/home/katie/buowset1.1/ebd8c5e7-ffc2-4962-b983-876ee62cd367.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.393,22537043.0,0
20709,1431d55d-9c01-4e0b-a4a2-3b7fc9ede342.wav,3,/home/katie/buowset1.1/1431d55d-9c01-4e0b-a4a2-3b7fc9ede342.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.276,20083168.0,0
20710,c9db2d5a-7ade-4db5-a35b-bd5fcf977fd6.wav,3,/home/katie/buowset1.1/c9db2d5a-7ade-4db5-a35b-bd5fcf977fd6.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.181,20585480.0,0
20711,62141b43-3f0a-47e0-a810-d4891039a7a3.wav,3,/home/katie/buowset1.1/62141b43-3f0a-47e0-a810-d4891039a7a3.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.223,29533186.0,0
20712,55d7b69f-6a64-4bf7-9ae7-b00dda337b02.wav,3,/home/katie/buowset1.1/55d7b69f-6a64-4bf7-9ae7-b00dda337b02.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.765,19846107.0,0
20713,bc07860b-228e-404b-a36b-8b3c3a79ffe4.wav,3,/home/katie/buowset1.1/bc07860b-228e-404b-a36b-8b3c3a79ffe4.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.351,32662828.0,0
20714,5f7a5809-118e-4942-ba00-c186491ebe85.wav,3,/home/katie/buowset1.1/5f7a5809-118e-4942-ba00-c186491ebe85.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.324,32369875.0,0
20715,cd7fd848-4af8-4188-a586-519e63620bc9.wav,3,/home/katie/buowset1.1/cd7fd848-4af8-4188-a586-519e63620bc9.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.372,32353279.0,0
20716,01e5e977-a826-4db8-86d7-43d56148c159.wav,3,/home/katie/buowset1.1/01e5e977-a826-4db8-86d7-43d56148c159.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.34,32625098.0,0
20717,5cc90eba-6da0-499d-a249-97b70e46c905.wav,3,/home/katie/buowset1.1/5cc90eba-6da0-499d-a249-97b70e46c905.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.372,29857844.0,0
20718,c0162ee6-d59e-4d57-a6f0-8f7aa36e8f4f.wav,3,/home/katie/buowset1.1/c0162ee6-d59e-4d57-a6f0-8f7aa36e8f4f.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.606,19840641.0,0
20719,f79d13dd-e33d-4259-8178-d74275ed3feb.wav,3,/home/katie/buowset1.1/f79d13dd-e33d-4259-8178-d74275ed3feb.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.361,30813658.0,0
20720,759a6411-5715-4ae8-8679-cbbf64c40515.wav,3,/home/katie/buowset1.1/759a6411-5715-4ae8-8679-cbbf64c40515.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Pre_Emergence/LS176/SM15A/20180530_235900.wav,0.547,30917895.0,0
